State,County,Id
Virginia,Essex,VA_ESSEX
Virginia,Fairfax,VA_FAIRFAX
Virginia,Fairfax (City),VA_FAIRFAX__CITY_
Virginia,Falls Church (City),VA_FALLS_CHURCH__CITY_
Virginia,Fauquier,VA_FAUQUIER
Virginia,Floyd,VA_FLOYD
Virginia,Fluvanna,VA_FLUVANNA
Virginia,Franklin,VA_FRANKLIN
Virginia,Franklin (City),VA_FRANKLIN__CITY_
Virginia,Frederick,VA_FREDERICK
Virginia,Fredericksburg (City),VA_FREDERICKSBURG__CITY_
Virginia,Galax (City),VA_GALAX__CITY_
Virginia,Giles,VA_GILES
Virginia,Gloucester,VA_GLOUCESTER
Virginia,Goochland,VA_GOOCHLAND
Virginia,Grayson,VA_GRAYSON
Virginia,Greene,VA_GREENE
Virginia,Greensville,VA_GREENSVILLE
Virginia,Halifax,VA_HALIFAX
Virginia,Hampton (City),VA_HAMPTON__CITY_
Virginia,Hanover,VA_HANOVER
Virginia,Harrisonburg (City),VA_HARRISONBURG__CITY_
Virginia,Henrico,VA_HENRICO
Virginia,Henry,VA_HENRY
Virginia,Highland,VA_HIGHLAND
Virginia,Hopewell (City),VA_HOPEWELL__CITY_
Virginia,Isle Of Wight,VA_ISLE_OF_WIGHT
Virginia,James City,VA_JAMES_CITY
Virginia,King And Queen,VA_KING_AND_QUEEN
Virginia,King George,VA_KING_GEORGE
Virginia,King William,VA_KING_WILLIAM
Virginia,Lancaster,VA_LANCASTER
Virginia,Lee,VA_LEE
Virginia,Lexington (City),VA_LEXINGTON__CITY_
Virginia,Loudoun,VA_LOUDOUN
Virginia,Louisa,VA_LOUISA
Virginia,Lunenburg,VA_LUNENBURG
Virginia,Lynchburg (City),VA_LYNCHBURG__CITY_
Virginia,Madison,VA_MADISON
Virginia,Manassas (City),VA_MANASSAS__CITY_
Virginia,Manassas Park (City),VA_MANASSAS_PARK__CITY_
Virginia,Martinsville (City),VA_MARTINSVILLE__CITY_
Virginia,Mathews,VA_MATHEWS
Virginia,Mecklenburg,VA_MECKLENBURG
Virginia,Middlesex,VA_MIDDLESEX
Virginia,Montgomery,VA_MONTGOMERY
Virginia,Nelson,VA_NELSON
Virginia,New Kent,VA_NEW_KENT
Virginia,Newport News (City),VA_NEWPORT_NEWS__CITY_
Virginia,Norfolk (City),VA_NORFOLK__CITY_
Virginia,Northampton,VA_NORTHAMPTON
Virginia,Northumberland,VA_NORTHUMBERLAND
Virginia,Norton (City),VA_NORTON__CITY_
Virginia,Nottoway,VA_NOTTOWAY
Virginia,Orange,VA_ORANGE
Virginia,Page,VA_PAGE
Virginia,Patrick,VA_PATRICK
Virginia,Petersburg (City),VA_PETERSBURG__CITY_
Virginia,Pittsylvania,VA_PITTSYLVANIA
Virginia,Poquoson (City),VA_POQUOSON__CITY_
Virginia,Portsmouth (City),VA_PORTSMOUTH__CITY_
Virginia,Powhatan,VA_POWHATAN
Virginia,Prince Edward,VA_PRINCE_EDWARD
Virginia,Prince George,VA_PRINCE_GEORGE
Virginia,Prince William,VA_PRINCE_WILLIAM
Virginia,Pulaski,VA_PULASKI
Virginia,Radford (City),VA_RADFORD__CITY_
Virginia,Rappahannock,VA_RAPPAHANNOCK
Virginia,Richmond,VA_RICHMOND
Virginia,Richmond (City),VA_RICHMOND__CITY_
Virginia,Roanoke,VA_ROANOKE
Virginia,Roanoke (City),VA_ROANOKE__CITY_
Virginia,Rockbridge,VA_ROCKBRIDGE
Virginia,Rockingham,VA_ROCKINGHAM
Virginia,Russell,VA_RUSSELL
Virginia,Salem (City),VA_SALEM__CITY_
Virginia,Scott,VA_SCOTT
Virginia,Shenandoah,VA_SHENANDOAH
Virginia,Smyth,VA_SMYTH
Virginia,Southampton,VA_SOUTHAMPTON
Virginia,Spotsylvania,VA_SPOTSYLVANIA
Virginia,Stafford,VA_STAFFORD
Virginia,Staunton (City),VA_STAUNTON__CITY_
Virginia,Suffolk (City),VA_SUFFOLK__CITY_
Virginia,Surry,VA_SURRY
Virginia,Sussex,VA_SUSSEX
Virginia,Tazewell,VA_TAZEWELL
Virginia,Virginia Beach (City),VA_VIRGINIA_BEACH__CITY_
Virginia,Warren,VA_WARREN
Virginia,Washington,VA_WASHINGTON
Virginia,Waynesboro (City),VA_WAYNESBORO__CITY_
Virginia,Westmoreland,VA_WESTMORELAND
Virginia,Williamsburg (City),VA_WILLIAMSBURG__CITY_
Virginia,Winchester (City),VA_WINCHESTER__CITY_
Virginia,Wise,VA_WISE
Virginia,Wythe,VA_WYTHE
Virginia,York,VA_YORK
Washington,Adams,WA_ADAMS
Washington,Asotin,WA_ASOTIN
Washington,Benton,WA_BENTON
Washington,Chelan,WA_CHELAN
Washington,Clallam,WA_CLALLAM
Washington,Clark,WA_CLARK
Washington,Columbia,WA_COLUMBIA
Washington,Cowlitz,WA_COWLITZ
Washington,Douglas,WA_DOUGLAS
Washington,Ferry,WA_FERRY
Washington,Franklin,WA_FRANKLIN
Washington,Garfield,WA_GARFIELD
Washington,Grant,WA_GRANT
Washington,Grays Harbor,WA_GRAYS_HARBOR
Washington,Island,WA_ISLAND
Washington,Jefferson,WA_JEFFERSON
Washington,King,WA_KING
Washington,Kitsap,WA_KITSAP
Washington,Kittitas,WA_KITTITAS
Washington,Klickitat,WA_KLICKITAT
Washington,Lewis,WA_LEWIS
Washington,Lincoln,WA_LINCOLN
Washington,Mason,WA_MASON
Washington,Okanogan,WA_OKANOGAN
Washington,Pacific,WA_PACIFIC
Washington,Pend Oreille,WA_PEND_OREILLE
Washington,Pierce,WA_PIERCE
Washington,San Juan,WA_SAN_JUAN
Washington,Skagit,WA_SKAGIT
Washington,Skamania,WA_SKAMANIA
Washington,Snohomish,WA_SNOHOMISH
Washington,Spokane,WA_SPOKANE
Washington,Stevens,WA_STEVENS
Washington,Thurston,WA_THURSTON
Washington,Wahkiakum,WA_WAHKIAKUM
Washington,Walla Walla,WA_WALLA_WALLA
Washington,Whatcom,WA_WHATCOM
Washington,Whitman,WA_WHITMAN
Washington,Yakima,WA_YAKIMA
"Washington, Dc","Washington, DC",DC_WASHINGTON
West Virginia,Barbour,WV_BARBOUR
West Virginia,Berkeley,WV_BERKELEY
West Virginia,Boone,WV_BOONE
West Virginia,Braxton,WV_BRAXTON
West Virginia,Brooke,WV_BROOKE
West Virginia,Cabell,WV_CABELL
West Virginia,Calhoun,WV_CALHOUN
West Virginia,Clay,WV_CLAY
West Virginia,Doddridge,WV_DODDRIDGE
West Virginia,Fayette,WV_FAYETTE
West Virginia,Gilmer,WV_GILMER
West Virginia,Grant,WV_GRANT
West Virginia,Greenbrier,WV_GREENBRIER
West Virginia,Hampshire,WV_HAMPSHIRE
West Virginia,Hancock,WV_HANCOCK
West Virginia,Hardy,WV_HARDY
West Virginia,Harrison,WV_HARRISON
West Virginia,Jackson,WV_JACKSON
West Virginia,Jefferson,WV_JEFFERSON
West Virginia,Kanawha,WV_KANAWHA
West Virginia,Lewis,WV_LEWIS
West Virginia,Lincoln,WV_LINCOLN
West Virginia,Logan,WV_LOGAN
West Virginia,Marion,WV_MARION
West Virginia,Marshall,WV_MARSHALL
West Virginia,Mason,WV_MASON
West Virginia,Mcdowell,WV_MCDOWELL
West Virginia,Mercer,WV_MERCER
West Virginia,Mineral,WV_MINERAL
West Virginia,Mingo,WV_MINGO
West Virginia,Monongalia,WV_MONONGALIA
West Virginia,Monroe,WV_MONROE
West Virginia,Morgan,WV_MORGAN
West Virginia,Nicholas,WV_NICHOLAS
West Virginia,Ohio,WV_OHIO
West Virginia,Pendleton,WV_PENDLETON
West Virginia,Pleasants,WV_PLEASANTS
West Virginia,Pocahontas,WV_POCAHONTAS
West Virginia,Preston,WV_PRESTON
West Virginia,Putnam,WV_PUTNAM
West Virginia,Raleigh,WV_RALEIGH
West Virginia,Randolph,WV_RANDOLPH
West Virginia,Ritchie,WV_RITCHIE
West Virginia,Roane,WV_ROANE
West Virginia,Summers,WV_SUMMERS
West Virginia,Taylor,WV_TAYLOR
West Virginia,Tucker,WV_TUCKER
West Virginia,Tyler,WV_TYLER
West Virginia,Upshur,WV_UPSHUR
West Virginia,Wayne,WV_WAYNE
West Virginia,Webster,WV_WEBSTER
West Virginia,Wetzel,WV_WETZEL
West Virginia,Wirt,WV_WIRT
West Virginia,Wood,WV_WOOD
West Virginia,Wyoming,WV_WYOMING
Wisconsin,Adams,WI_ADAMS
Wisconsin,Ashland,WI_ASHLAND
Wisconsin,Barron,WI_BARRON
Wisconsin,Bayfield,WI_BAYFIELD
Wisconsin,Brown,WI_BROWN
Wisconsin,Buffalo,WI_BUFFALO
Wisconsin,Burnett,WI_BURNETT
Wisconsin,Calumet,WI_CALUMET
Wisconsin,Chippewa,WI_CHIPPEWA
Wisconsin,Clark,WI_CLARK
Wisconsin,Columbia,WI_COLUMBIA
Wisconsin,Crawford,WI_CRAWFORD
Wisconsin,Dane,WI_DANE
Wisconsin,Dodge,WI_DODGE
Wisconsin,Door,WI_DOOR
Wisconsin,Douglas,WI_DOUGLAS
Wisconsin,Dunn,WI_DUNN
Wisconsin,Eau Claire,WI_EAU_CLAIRE
Wisconsin,Florence,WI_FLORENCE
Wisconsin,Fond Du Lac,WI_FOND_DU_LAC
Wisconsin,Forest,WI_FOREST
Wisconsin,Grant,WI_GRANT
Wisconsin,Green,WI_GREEN
Wisconsin,Green Lake,WI_GREEN_LAKE
Wisconsin,Iowa,WI_IOWA
Wisconsin,Iron,WI_IRON
Wisconsin,Jackson,WI_JACKSON
Wisconsin,Jefferson,WI_JEFFERSON
Wisconsin,Juneau,WI_JUNEAU
Wisconsin,Kenosha,WI_KENOSHA
Wisconsin,Kewaunee,WI_KEWAUNEE
Wisconsin,La Crosse,WI_LA_CROSSE
Wisconsin,Lafayette,WI_LAFAYETTE
Wisconsin,Langlade,WI_LANGLADE
Wisconsin,Lincoln,WI_LINCOLN
Wisconsin,Manitowoc,WI_MANITOWOC
Wisconsin,Marathon,WI_MARATHON
Wisconsin,Marinette,WI_MARINETTE
Wisconsin,Marquette,WI_MARQUETTE
Wisconsin,Menominee,WI_MENOMINEE
Wisconsin,Milwaukee,WI_MILWAUKEE
Wisconsin,Monroe,WI_MONROE
Wisconsin,Oconto,WI_OCONTO
Wisconsin,Oneida,WI_ONEIDA
Wisconsin,Outagamie,WI_OUTAGAMIE
Wisconsin,Ozaukee,WI_OZAUKEE
Wisconsin,Pepin,WI_PEPIN
Wisconsin,Pierce,WI_PIERCE
Wisconsin,Polk,WI_POLK
Wisconsin,Portage,WI_PORTAGE
Wisconsin,Price,WI_PRICE
Wisconsin,Racine,WI_RACINE
Wisconsin,Richland,WI_RICHLAND
Wisconsin,Rock,WI_ROCK
Wisconsin,Rusk,WI_RUSK
Wisconsin,Sauk,WI_SAUK
Wisconsin,Sawyer,WI_SAWYER
Wisconsin,Shawano,WI_SHAWANO
Wisconsin,Sheboygan,WI_SHEBOYGAN
Wisconsin,St Croix,WI_ST_CROIX
Wisconsin,Taylor,WI_TAYLOR
Wisconsin,Trempealeau,WI_TREMPEALEAU
Wisconsin,Vernon,WI_VERNON
Wisconsin,Vilas,WI_VILAS
Wisconsin,Walworth,WI_WALWORTH
Wisconsin,Washburn,WI_WASHBURN
Wisconsin,Washington,WI_WASHINGTON
Wisconsin,Waukesha,WI_WAUKESHA
Wisconsin,Waupaca,WI_WAUPACA
Wisconsin,Waushara,WI_WAUSHARA
Wisconsin,Winnebago,WI_WINNEBAGO
Wisconsin,Wood,WI_WOOD
Wyoming,Albany,WY_ALBANY
Wyoming,Big Horn,WY_BIG_HORN
Wyoming,Campbell,WY_CAMPBELL
Wyoming,Carbon,WY_CARBON
Wyoming,Converse,WY_CONVERSE
Wyoming,Crook,WY_CROOK
Wyoming,Fremont,WY_FREMONT
Wyoming,Goshen,WY_GOSHEN
Wyoming,Hot Springs,WY_HOT_SPRINGS
Wyoming,Johnson,WY_JOHNSON
Wyoming,Laramie,WY_LARAMIE
Wyoming,Lincoln,WY_LINCOLN
Wyoming,Natrona,WY_NATRONA
Wyoming,Niobrara,WY_NIOBRARA
Wyoming,Park,WY_PARK
Wyoming,Platte,WY_PLATTE
Wyoming,Sheridan,WY_SHERIDAN
Wyoming,Sublette,WY_SUBLETTE
Wyoming,Sweetwater,WY_SWEETWATER
Wyoming,Teton,WY_TETON
Wyoming,Uinta,WY_UINTA
Wyoming,Washakie,WY_WASHAKIE
Wyoming,Weston,WY_WESTON
